Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit
ORD-1900,21-09-2023,26-09-2023,CUST-167,PROD-21,19884,8,0.15,0
ORD-1901,22-04-2024,26-04-2024,CUST-13,PROD-24,20096,4,0.29,2813.44
ORD-1902,24-06-2024,29-06-2024,CUST-2,PROD-8,31997,6,0.01,4479.58
ORD-1903,31-01-2023,02-02-2023,CUST-115,PROD-43,31250,4,0.25,3125
ORD-1904,04-03-2024,07-03-2024,CUST-5,PROD-24,30271,1,0.12,908.13
ORD-1905,21-11-2023,23-11-2023,CUST-165,PROD-22,38206,1,0.17,764.12
ORD-1906,13-11-2023,15-11-2023,CUST-33,PROD-4,10988,8,0.1,549.4
ORD-1907,12-09-2022,17-09-2022,CUST-183,PROD-20,44624,5,0.16,446.24
ORD-1908,24-10-2024,28-10-2024,CUST-173,PROD-46,32872,1,0.16,328.72
ORD-1909,15-07-2022,20-07-2022,CUST-107,PROD-17,15949,8,0.29,2232.86
ORD-1910,01-08-2022,03-08-2022,CUST-118,PROD-33,36717,4,0.14,367.17
ORD-1911,18-07-2023,22-07-2023,CUST-47,PROD-6,13726,5,0.17,274.52
ORD-1912,01-02-2024,05-02-2024,CUST-187,PROD-17,30309,3,0.26,3333.99
ORD-1913,05-06-2022,08-06-2022,CUST-145,PROD-16,12706,9,0.18,381.18
ORD-1914,12-11-2023,17-11-2023,CUST-53,PROD-35,40379,6,0.28,5249.27
ORD-1915,30-09-2022,05-10-2022,CUST-23,PROD-19,41486,5,0.04,4563.46
ORD-1916,07-10-2024,10-10-2024,CUST-185,PROD-39,9395,5,0.3,1409.25
ORD-1917,25-08-2024,28-08-2024,CUST-117,PROD-11,26106,1,0.28,3393.78
ORD-1918,19-04-2024,22-04-2024,CUST-182,PROD-8,45995,1,0.19,1839.8
ORD-1919,11-03-2023,14-03-2023,CUST-191,PROD-12,2013,3,0.15,0
ORD-1920,30-11-2024,03-12-2024,CUST-41,PROD-32,45818,8,0.1,2290.9
ORD-1921,25-10-2023,29-10-2023,CUST-13,PROD-35,20228,1,0.1,1011.4
ORD-1922,18-12-2024,21-12-2024,CUST-87,PROD-19,7695,7,0.23,615.6
ORD-1923,31-12-2023,03-01-2024,CUST-67,PROD-33,49784,2,0.04,5476.24
ORD-1924,16-11-2024,18-11-2024,CUST-47,PROD-30,45285,3,0.22,3169.95
ORD-1925,30-06-2022,03-07-2022,CUST-190,PROD-15,24298,8,0.09,1457.88
ORD-1926,20-10-2023,24-10-2023,CUST-5,PROD-45,36973,10,0.24,3327.57
ORD-1927,15-01-2024,19-01-2024,CUST-118,PROD-27,40112,3,0.06,3610.08
ORD-1928,30-03-2022,03-04-2022,CUST-31,PROD-44,22349,9,0.3,3352.35
ORD-1929,21-05-2024,26-05-2024,CUST-163,PROD-18,9998,5,0.09,599.88
ORD-1930,05-01-2022,09-01-2022,CUST-41,PROD-7,17494,1,0.3,2624.1
ORD-1931,11-12-2023,13-12-2023,CUST-39,PROD-12,17986,10,0.12,539.58
ORD-1932,29-12-2024,01-01-2025,CUST-161,PROD-26,14823,10,0.26,1630.53
ORD-1933,28-09-2022,02-10-2022,CUST-69,PROD-27,24311,7,0.26,2674.21
ORD-1934,03-02-2022,06-02-2022,CUST-113,PROD-2,18897,1,0.09,-1133.82
ORD-1935,06-05-2024,10-05-2024,CUST-86,PROD-24,22878,3,0.17,457.56
ORD-1936,04-03-2024,08-03-2024,CUST-148,PROD-14,6550,1,0.17,131
ORD-1937,20-08-2023,22-08-2023,CUST-122,PROD-37,44087,6,0.17,881.74
ORD-1938,24-09-2024,27-09-2024,CUST-103,PROD-33,31562,1,0.16,315.62
ORD-1939,24-01-2022,27-01-2022,CUST-184,PROD-7,23413,3,0.02,3043.69
ORD-1940,18-04-2024,22-04-2024,CUST-76,PROD-48,32544,1,0.24,2928.96
ORD-1941,25-05-2024,30-05-2024,CUST-16,PROD-32,20245,4,0.17,404.9
ORD-1942,08-08-2022,10-08-2022,CUST-70,PROD-4,18163,8,0.22,1271.41
ORD-1943,13-01-2024,17-01-2024,CUST-137,PROD-11,15689,2,0.1,784.45
ORD-1944,31-05-2023,05-06-2023,CUST-5,PROD-31,6296,9,0.24,566.64
ORD-1945,23-03-2023,27-03-2023,CUST-41,PROD-48,4055,10,0.03,486.6
ORD-1946,20-12-2023,22-12-2023,CUST-161,PROD-19,25381,1,0.15,0
ORD-1947,25-08-2024,27-08-2024,CUST-130,PROD-28,30849,1,0.21,-1850.94
ORD-1948,28-04-2024,02-05-2024,CUST-60,PROD-34,47598,10,0.19,1903.92
ORD-1949,14-01-2024,16-01-2024,CUST-149,PROD-40,26705,7,0.09,1602.3
ORD-1950,06-08-2022,10-08-2022,CUST-69,PROD-18,2612,2,0.29,365.68
ORD-1951,08-03-2023,10-03-2023,CUST-121,PROD-44,39081,7,0.22,2735.67
ORD-1952,22-10-2023,25-10-2023,CUST-71,PROD-34,8529,9,0.13,170.58
ORD-1953,10-01-2024,14-01-2024,CUST-117,PROD-9,4890,1,0.12,146.7
ORD-1954,01-01-2022,05-01-2022,CUST-130,PROD-41,12450,1,0.1,622.5
ORD-1955,11-04-2024,16-04-2024,CUST-88,PROD-29,28803,9,0.28,3744.39
ORD-1956,02-01-2022,07-01-2022,CUST-39,PROD-38,9289,9,0.22,650.23
ORD-1957,28-10-2023,02-11-2023,CUST-71,PROD-2,40659,7,0.23,3252.72
ORD-1958,05-01-2023,07-01-2023,CUST-112,PROD-8,5868,8,0.12,176.04
ORD-1959,16-10-2024,19-10-2024,CUST-7,PROD-9,30371,1,0.22,2125.97
ORD-1960,09-12-2023,13-12-2023,CUST-157,PROD-31,2869,1,0.03,344.28
ORD-1961,26-05-2024,31-05-2024,CUST-192,PROD-32,3489,4,0.12,104.67
ORD-1962,01-10-2022,04-10-2022,CUST-184,PROD-42,42596,6,0.24,3833.64
ORD-1963,24-02-2023,26-02-2023,CUST-122,PROD-11,18253,2,0.02,2372.89
ORD-1964,25-10-2024,29-10-2024,CUST-93,PROD-43,46720,8,0.09,2803.2
ORD-1965,25-10-2023,30-10-2023,CUST-72,PROD-4,31242,4,0.12,937.26
ORD-1966,30-12-2022,01-01-2023,CUST-174,PROD-29,16714,2,0.18,501.42
ORD-1967,11-10-2024,13-10-2024,CUST-199,PROD-46,4752,1,0.22,332.64
ORD-1968,11-01-2024,15-01-2024,CUST-34,PROD-1,24870,2,0.07,1989.6
ORD-1969,13-06-2023,16-06-2023,CUST-196,PROD-36,20427,10,0.16,204.27
ORD-1970,17-09-2024,20-09-2024,CUST-187,PROD-25,22127,6,0.11,885.08
ORD-1971,05-01-2024,09-01-2024,CUST-146,PROD-26,9581,5,0.02,1245.53
ORD-1972,20-12-2022,22-12-2022,CUST-97,PROD-9,49683,2,0.22,-3477.81
ORD-1973,02-03-2023,06-03-2023,CUST-180,PROD-44,39233,6,0.08,2746.31
ORD-1974,26-09-2023,01-10-2023,CUST-86,PROD-34,12100,8,0.02,1573
ORD-1975,12-03-2023,14-03-2023,CUST-90,PROD-44,43724,4,0.13,874.48
ORD-1976,20-05-2023,23-05-2023,CUST-75,PROD-46,36482,7,0.14,364.82
ORD-1977,27-05-2024,31-05-2024,CUST-114,PROD-36,42380,3,0.04,4661.8
ORD-1978,30-03-2024,02-04-2024,CUST-124,PROD-22,5126,6,0.11,205.04
ORD-1979,14-02-2024,18-02-2024,CUST-84,PROD-14,46406,7,0.12,1392.18
ORD-1980,23-03-2022,27-03-2022,CUST-128,PROD-17,34739,7,0.14,347.39
ORD-1981,10-02-2022,12-02-2022,CUST-166,PROD-27,10097,8,0.04,1110.67
ORD-1982,27-05-2024,29-05-2024,CUST-38,PROD-3,32726,1,0.27,3927.12
ORD-1983,18-12-2024,23-12-2024,CUST-66,PROD-10,29681,9,0.06,2671.29
ORD-1984,29-12-2023,31-12-2023,CUST-166,PROD-28,33578,8,0.06,3022.02
ORD-1985,24-09-2024,28-09-2024,CUST-151,PROD-33,31455,6,0.16,314.55
ORD-1986,07-08-2023,12-08-2023,CUST-13,PROD-14,23213,8,0.09,1392.78
ORD-1987,21-04-2022,24-04-2022,CUST-101,PROD-21,48605,7,0.14,486.05
ORD-1988,26-09-2024,01-10-2024,CUST-68,PROD-10,11163,10,0.14,111.63
ORD-1989,01-12-2023,05-12-2023,CUST-105,PROD-23,36287,1,0.09,2177.22
ORD-1990,30-09-2023,04-10-2023,CUST-47,PROD-47,38116,10,0.13,762.32
ORD-1991,10-06-2024,14-06-2024,CUST-85,PROD-5,34855,8,0.12,1045.65
ORD-1992,20-03-2022,22-03-2022,CUST-139,PROD-25,32965,7,0.09,1977.9
ORD-1993,27-09-2023,29-09-2023,CUST-96,PROD-44,43176,2,0,6476.4
ORD-1994,10-08-2023,12-08-2023,CUST-187,PROD-42,32163,10,0.1,1608.15
ORD-1995,05-08-2024,07-08-2024,CUST-186,PROD-36,36601,4,0.03,4392.12
ORD-1996,08-10-2023,10-10-2023,CUST-92,PROD-38,12328,6,0.01,1725.92
ORD-1997,25-11-2023,28-11-2023,CUST-129,PROD-1,38566,4,0.19,1542.64
ORD-1998,17-11-2023,19-11-2023,CUST-182,PROD-14,40135,8,0.3,6020.25
ORD-1999,18-10-2022,21-10-2022,CUST-8,PROD-45,6573,7,0.28,854.49
ORD-2000,06-01-2024,10-01-2024,CUST-49,PROD-28,45490,4,0.07,3639.2
ORD-2001,09-10-2024,11-10-2024,CUST-96,PROD-13,14245,8,0.02,1851.85
ORD-2002,10-06-2023,14-06-2023,CUST-109,PROD-3,11357,8,0.26,1249.27
ORD-2003,07-03-2023,10-03-2023,CUST-70,PROD-27,6292,10,0.14,62.92
ORD-2004,28-10-2022,01-11-2022,CUST-66,PROD-37,23752,6,0.04,2612.72
ORD-2005,21-08-2022,26-08-2022,CUST-15,PROD-11,31037,5,0.03,3724.44
ORD-2006,16-04-2022,18-04-2022,CUST-150,PROD-36,26589,9,0.24,2393.01
ORD-2007,25-01-2024,27-01-2024,CUST-103,PROD-26,42580,4,0.26,4683.8
ORD-2008,20-04-2022,23-04-2022,CUST-66,PROD-45,39777,7,0.22,2784.39
ORD-2009,25-11-2023,27-11-2023,CUST-126,PROD-50,11416,5,0.16,114.16
ORD-2010,29-12-2023,02-01-2024,CUST-90,PROD-49,4753,6,0.29,665.42
ORD-2011,17-10-2024,21-10-2024,CUST-86,PROD-31,47198,1,0.2,2359.9
ORD-2012,11-08-2024,13-08-2024,CUST-101,PROD-33,28061,10,0.02,3647.93
ORD-2013,23-08-2022,25-08-2022,CUST-172,PROD-12,38159,9,0.09,2289.54
ORD-2014,15-12-2022,20-12-2022,CUST-155,PROD-26,39630,7,0.03,4755.6
ORD-2015,11-10-2022,14-10-2022,CUST-116,PROD-4,41514,1,0.06,3736.26
ORD-2016,20-02-2023,24-02-2023,CUST-126,PROD-47,39929,7,0.27,4791.48
ORD-2017,19-03-2022,21-03-2022,CUST-20,PROD-4,4218,3,0.19,168.72
ORD-2018,07-01-2023,09-01-2023,CUST-138,PROD-1,25928,10,0.03,3111.36
ORD-2019,28-04-2022,02-05-2022,CUST-162,PROD-32,42335,3,0.08,2963.45
ORD-2020,21-03-2024,24-03-2024,CUST-35,PROD-18,31514,2,0.16,315.14
ORD-2021,29-08-2022,31-08-2022,CUST-82,PROD-40,13157,9,0.03,1578.84
ORD-2022,17-03-2023,22-03-2023,CUST-174,PROD-47,31004,4,0.09,1860.24
ORD-2023,03-03-2022,07-03-2022,CUST-46,PROD-22,37672,5,0.1,1883.6
ORD-2024,12-01-2024,17-01-2024,CUST-4,PROD-12,27401,8,0.01,3836.14
ORD-2025,12-01-2023,16-01-2023,CUST-27,PROD-29,35344,10,0.07,2827.52
ORD-2026,09-04-2022,14-04-2022,CUST-2,PROD-4,996,8,0.12,29.88
ORD-2027,18-03-2022,22-03-2022,CUST-101,PROD-12,7339,9,0.29,1027.46
ORD-2028,16-10-2023,20-10-2023,CUST-127,PROD-25,29816,2,0.07,2385.28
ORD-2029,26-12-2023,29-12-2023,CUST-78,PROD-47,39702,3,0.22,2779.14
ORD-2030,16-06-2022,21-06-2022,CUST-72,PROD-40,30079,7,0.06,2707.11
ORD-2031,21-10-2024,26-10-2024,CUST-27,PROD-10,49528,10,0.15,0
ORD-2032,25-03-2022,29-03-2022,CUST-51,PROD-10,47481,3,0.28,6172.53
ORD-2033,01-03-2022,05-03-2022,CUST-30,PROD-5,9726,9,0.21,583.56
ORD-2034,14-10-2023,19-10-2023,CUST-158,PROD-7,19031,5,0.04,2093.41
ORD-2035,02-07-2024,06-07-2024,CUST-6,PROD-12,45605,1,0.19,1824.2
ORD-2036,08-07-2022,11-07-2022,CUST-29,PROD-16,20355,8,0.02,2646.15
ORD-2037,06-02-2024,08-02-2024,CUST-118,PROD-28,38002,2,0.28,4940.26
ORD-2038,01-09-2023,04-09-2023,CUST-89,PROD-13,21528,4,0.21,1291.68
ORD-2039,12-08-2023,17-08-2023,CUST-106,PROD-18,1692,1,0.29,236.88
ORD-2040,26-02-2024,28-02-2024,CUST-35,PROD-38,48178,3,0.22,3372.46
ORD-2041,16-07-2023,19-07-2023,CUST-124,PROD-22,23249,1,0.19,929.96
ORD-2042,15-05-2023,20-05-2023,CUST-67,PROD-27,11068,5,0.1,553.4
ORD-2043,01-11-2022,03-11-2022,CUST-7,PROD-47,18054,2,0.07,1444.32
ORD-2044,25-08-2023,30-08-2023,CUST-164,PROD-16,28010,9,0.03,3361.2
ORD-2045,05-01-2023,08-01-2023,CUST-44,PROD-7,1372,10,0.3,205.8
ORD-2046,06-03-2022,10-03-2022,CUST-85,PROD-37,11876,2,0.22,831.32
ORD-2047,17-12-2022,20-12-2022,CUST-183,PROD-35,5093,3,0.1,254.65
ORD-2048,21-04-2023,25-04-2023,CUST-27,PROD-25,9095,2,0.15,0
ORD-2049,07-12-2022,11-12-2022,CUST-92,PROD-10,23629,5,0.14,236.29
ORD-2050,10-10-2024,14-10-2024,CUST-199,PROD-48,30456,4,0.25,3045.6
ORD-2051,16-06-2022,19-06-2022,CUST-194,PROD-13,37088,5,0.08,2596.16
ORD-2052,30-08-2022,01-09-2022,CUST-191,PROD-23,9522,8,0.01,1333.08
ORD-2053,28-07-2023,01-08-2023,CUST-127,PROD-18,26491,8,0.03,3178.92
ORD-2054,23-11-2023,27-11-2023,CUST-11,PROD-43,20696,2,0.24,1862.64
ORD-2055,15-09-2024,18-09-2024,CUST-147,PROD-8,46606,6,0.08,3262.42
ORD-2056,30-04-2023,02-05-2023,CUST-70,PROD-50,48328,5,0,7249.2
ORD-2057,21-01-2022,24-01-2022,CUST-123,PROD-46,11254,5,0.22,787.78
ORD-2058,04-10-2024,08-10-2024,CUST-11,PROD-46,5402,8,0.24,486.18
ORD-2059,03-12-2024,06-12-2024,CUST-75,PROD-29,29944,9,0.3,4491.6
ORD-2060,25-07-2023,28-07-2023,CUST-61,PROD-12,1819,9,0.18,54.57
ORD-2061,16-12-2023,18-12-2023,CUST-114,PROD-10,920,2,0.06,82.8
ORD-2062,24-09-2023,27-09-2023,CUST-14,PROD-10,32032,3,0.05,3203.2
ORD-2063,22-04-2023,24-04-2023,CUST-187,PROD-20,18084,3,0.14,180.84
ORD-2064,13-09-2023,16-09-2023,CUST-143,PROD-16,25313,1,0.1,-1265.65
ORD-2065,11-05-2023,14-05-2023,CUST-50,PROD-16,42460,3,0.02,5519.8
ORD-2066,13-05-2022,16-05-2022,CUST-51,PROD-27,34072,8,0.1,1703.6
ORD-2067,23-05-2022,25-05-2022,CUST-80,PROD-48,17059,10,0.17,341.18
ORD-2068,23-07-2023,27-07-2023,CUST-100,PROD-34,32158,5,0.17,643.16
ORD-2069,15-09-2024,17-09-2024,CUST-158,PROD-34,38455,1,0.15,0
ORD-2070,04-01-2023,09-01-2023,CUST-98,PROD-20,29023,7,0.26,3192.53
ORD-2071,30-01-2024,01-02-2024,CUST-7,PROD-10,25892,9,0.08,1812.44
ORD-2072,02-07-2022,05-07-2022,CUST-73,PROD-16,46143,8,0.28,5998.59
ORD-2073,08-09-2024,10-09-2024,CUST-178,PROD-19,44281,10,0.25,4428.1
ORD-2074,18-09-2022,21-09-2022,CUST-80,PROD-22,6334,3,0.28,823.42
ORD-2075,01-01-2023,03-01-2023,CUST-111,PROD-35,4661,3,0.24,419.49
ORD-2076,25-08-2024,29-08-2024,CUST-23,PROD-29,49067,10,0.23,3925.36
ORD-2077,11-04-2024,16-04-2024,CUST-102,PROD-50,26875,3,0.1,1343.75
ORD-2078,12-12-2023,16-12-2023,CUST-176,PROD-4,27824,8,0.14,278.24
ORD-2079,23-09-2024,28-09-2024,CUST-52,PROD-5,20027,2,0.03,2403.24
ORD-2080,25-07-2022,28-07-2022,CUST-66,PROD-45,7145,2,0.15,0
ORD-2081,23-03-2024,28-03-2024,CUST-1,PROD-12,6715,7,0.07,537.2
ORD-2082,01-12-2023,04-12-2023,CUST-10,PROD-41,30594,1,0.05,3059.4
ORD-2083,27-09-2023,01-10-2023,CUST-122,PROD-32,48423,1,0.02,6294.99
ORD-2084,08-08-2024,13-08-2024,CUST-119,PROD-27,48588,10,0.29,6802.32
ORD-2085,19-07-2024,22-07-2024,CUST-11,PROD-10,2279,4,0.16,22.79
ORD-2086,09-02-2024,12-02-2024,CUST-127,PROD-7,17527,6,0.18,525.81
ORD-2087,13-12-2024,15-12-2024,CUST-88,PROD-22,28598,7,0.04,-3145.78
ORD-2088,18-12-2024,21-12-2024,CUST-74,PROD-41,589,9,0.25,58.9
ORD-2089,12-12-2023,14-12-2023,CUST-99,PROD-8,27718,7,0.15,0
ORD-2090,13-06-2024,16-06-2024,CUST-92,PROD-2,14435,5,0.16,144.35
ORD-2091,22-06-2022,24-06-2022,CUST-200,PROD-15,31718,6,0.02,4123.34
ORD-2092,08-07-2022,12-07-2022,CUST-52,PROD-16,13328,9,0.26,1466.08
ORD-2093,28-03-2023,02-04-2023,CUST-110,PROD-17,39836,6,0.2,1991.8
ORD-2094,20-03-2022,25-03-2022,CUST-50,PROD-44,14870,7,0.27,1784.4
ORD-2095,15-08-2024,18-08-2024,CUST-2,PROD-2,14408,10,0.03,1728.96
ORD-2096,31-10-2024,02-11-2024,CUST-158,PROD-41,1160,10,0.25,116
ORD-2097,21-11-2023,24-11-2023,CUST-154,PROD-46,2588,7,0.14,25.88
ORD-2098,14-07-2022,19-07-2022,CUST-173,PROD-48,38940,3,0.15,0
ORD-2099,27-12-2022,29-12-2022,CUST-108,PROD-5,24239,1,0.04,-2666.29
ORD-2100,12-05-2022,16-05-2022,CUST-96,PROD-4,2551,1,0.01,357.14
ORD-2101,28-01-2023,31-01-2023,CUST-55,PROD-14,15353,9,0.29,2149.42
ORD-2102,11-11-2024,16-11-2024,CUST-117,PROD-32,28966,10,0.14,289.66
ORD-2103,11-02-2023,14-02-2023,CUST-9,PROD-20,43070,3,0.13,861.4
ORD-2104,31-10-2024,02-11-2024,CUST-117,PROD-20,10487,9,0.11,419.48
ORD-2105,05-09-2024,09-09-2024,CUST-164,PROD-27,42919,7,0.15,0
ORD-2106,08-04-2023,13-04-2023,CUST-19,PROD-32,7606,7,0.07,608.48
ORD-2107,20-12-2024,23-12-2024,CUST-177,PROD-3,41570,7,0.24,3741.3
ORD-2108,07-05-2024,09-05-2024,CUST-181,PROD-36,3697,3,0.04,406.67
ORD-2109,25-01-2022,29-01-2022,CUST-60,PROD-21,42894,5,0.05,4289.4
ORD-2110,09-10-2023,12-10-2023,CUST-119,PROD-43,22022,1,0.11,880.88
ORD-2111,16-07-2022,19-07-2022,CUST-156,PROD-11,10473,6,0.2,523.65
ORD-2112,02-12-2023,07-12-2023,CUST-75,PROD-10,33135,5,0.27,3976.2
ORD-2113,07-06-2022,12-06-2022,CUST-36,PROD-44,9561,5,0.12,286.83
ORD-2114,13-04-2023,18-04-2023,CUST-22,PROD-45,1746,7,0.2,87.3
ORD-2115,07-12-2023,10-12-2023,CUST-28,PROD-50,2466,2,0.19,98.64
ORD-2116,14-05-2023,17-05-2023,CUST-2,PROD-26,32863,5,0.29,4600.82
ORD-2117,03-12-2024,08-12-2024,CUST-72,PROD-15,7745,1,0.12,232.35
ORD-2118,09-03-2023,14-03-2023,CUST-41,PROD-34,10270,2,0.23,821.6
ORD-2119,13-09-2024,17-09-2024,CUST-49,PROD-1,11414,1,0.12,342.42
ORD-2120,24-07-2022,29-07-2022,CUST-48,PROD-18,36958,6,0.26,-4065.38
ORD-2121,01-02-2022,04-02-2022,CUST-194,PROD-7,39673,4,0.2,1983.65
ORD-2122,30-11-2023,03-12-2023,CUST-31,PROD-28,9273,4,0.1,463.65
ORD-2123,10-12-2024,15-12-2024,CUST-151,PROD-33,45959,7,0.07,3676.72
ORD-2124,23-05-2024,27-05-2024,CUST-142,PROD-21,44953,4,0.06,4045.77
ORD-2125,21-08-2022,23-08-2022,CUST-187,PROD-46,48072,8,0.06,4326.48
ORD-2126,14-09-2022,16-09-2022,CUST-111,PROD-27,3836,8,0.14,38.36
ORD-2127,10-03-2023,13-03-2023,CUST-36,PROD-22,17137,5,0.22,1199.59
ORD-2128,04-03-2022,09-03-2022,CUST-25,PROD-33,42559,8,0.22,2979.13
ORD-2129,15-08-2022,19-08-2022,CUST-124,PROD-3,13626,8,0.14,136.26
ORD-2130,18-04-2022,21-04-2022,CUST-183,PROD-9,35822,8,0.3,5373.3
ORD-2131,07-02-2023,10-02-2023,CUST-180,PROD-12,45795,2,0.08,3205.65
ORD-2132,24-06-2023,28-06-2023,CUST-157,PROD-43,34854,1,0.27,4182.48
ORD-2133,17-06-2024,21-06-2024,CUST-118,PROD-44,32485,2,0.2,1624.25
ORD-2134,06-03-2024,08-03-2024,CUST-194,PROD-9,20805,8,0.1,1040.25
ORD-2135,03-06-2023,05-06-2023,CUST-80,PROD-11,10137,7,0.11,405.48
ORD-2136,03-11-2022,05-11-2022,CUST-152,PROD-43,33990,4,0.13,679.8
ORD-2137,10-08-2022,12-08-2022,CUST-23,PROD-46,33689,2,0.28,4379.57
ORD-2138,05-08-2023,09-08-2023,CUST-126,PROD-3,46841,8,0.02,6089.33
ORD-2139,18-12-2024,21-12-2024,CUST-87,PROD-9,28771,10,0.01,4027.94
ORD-2140,17-11-2024,21-11-2024,CUST-63,PROD-4,41149,6,0.13,822.98
ORD-2141,22-10-2024,27-10-2024,CUST-114,PROD-31,16355,1,0.26,1799.05
ORD-2142,23-03-2023,28-03-2023,CUST-68,PROD-38,1296,10,0.27,155.52
ORD-2143,26-02-2023,01-03-2023,CUST-185,PROD-18,9923,7,0.18,297.69
ORD-2144,09-09-2024,14-09-2024,CUST-3,PROD-7,21797,7,0.3,3269.55
ORD-2145,22-10-2023,26-10-2023,CUST-54,PROD-22,2420,7,0.25,242
ORD-2146,07-10-2024,11-10-2024,CUST-65,PROD-45,13805,4,0.09,828.3
ORD-2147,08-11-2022,10-11-2022,CUST-40,PROD-43,37699,6,0.23,3015.92
ORD-2148,17-03-2022,20-03-2022,CUST-55,PROD-46,18678,3,0.08,1307.46
ORD-2149,17-09-2023,19-09-2023,CUST-40,PROD-39,4560,1,0.22,319.2
ORD-2150,23-07-2022,28-07-2022,CUST-118,PROD-40,36997,3,0.02,-4809.61
ORD-2151,10-03-2022,12-03-2022,CUST-115,PROD-44,48551,10,0.3,-7282.65
ORD-2152,20-09-2024,25-09-2024,CUST-85,PROD-33,43589,5,0.02,-5666.57
ORD-2153,14-10-2022,18-10-2022,CUST-111,PROD-25,39322,3,0.06,3538.98
ORD-2154,23-03-2023,25-03-2023,CUST-30,PROD-16,33938,10,0.04,3733.18
ORD-2155,17-02-2023,19-02-2023,CUST-56,PROD-17,45713,2,0.26,5028.43
ORD-2156,20-05-2023,24-05-2023,CUST-52,PROD-7,25265,10,0.19,1010.6
ORD-2157,21-02-2023,26-02-2023,CUST-75,PROD-32,4825,9,0.3,723.75
ORD-2158,04-04-2022,06-04-2022,CUST-74,PROD-8,24187,4,0.05,2418.7
ORD-2159,27-01-2023,30-01-2023,CUST-25,PROD-10,34346,6,0.19,1373.84
ORD-2160,10-02-2022,13-02-2022,CUST-173,PROD-32,33887,9,0.19,1355.48
ORD-2161,28-05-2024,31-05-2024,CUST-163,PROD-17,4562,8,0.09,273.72
ORD-2162,14-07-2023,17-07-2023,CUST-121,PROD-41,27999,3,0.17,559.98
ORD-2163,05-07-2022,09-07-2022,CUST-187,PROD-21,36145,5,0.12,1084.35
ORD-2164,28-07-2023,01-08-2023,CUST-26,PROD-32,36034,2,0.17,720.68
ORD-2165,11-08-2024,15-08-2024,CUST-16,PROD-35,8060,6,0.22,564.2
ORD-2166,19-11-2024,22-11-2024,CUST-185,PROD-26,48499,7,0.13,969.98
ORD-2167,24-02-2022,01-03-2022,CUST-42,PROD-17,20309,2,0.12,609.27
ORD-2168,18-09-2023,23-09-2023,CUST-147,PROD-9,6133,5,0.06,551.97
ORD-2169,21-01-2022,25-01-2022,CUST-5,PROD-11,41570,10,0.23,3325.6
ORD-2170,31-08-2024,02-09-2024,CUST-127,PROD-44,22662,9,0.19,906.48
ORD-2171,05-09-2024,09-09-2024,CUST-175,PROD-16,8631,3,0.13,172.62
ORD-2172,13-10-2024,17-10-2024,CUST-100,PROD-27,3754,1,0.22,262.78
ORD-2173,25-11-2024,30-11-2024,CUST-83,PROD-42,32410,5,0.28,4213.3
ORD-2174,24-10-2023,26-10-2023,CUST-87,PROD-21,33386,8,0.16,333.86
ORD-2175,12-09-2024,17-09-2024,CUST-187,PROD-6,26713,5,0.29,3739.82
ORD-2176,18-10-2022,21-10-2022,CUST-108,PROD-21,21201,4,0.25,2120.1
ORD-2177,17-11-2024,19-11-2024,CUST-60,PROD-49,47209,3,0.22,3304.63
ORD-2178,10-09-2023,14-09-2023,CUST-20,PROD-8,37237,7,0.17,744.74
ORD-2179,25-11-2022,28-11-2022,CUST-51,PROD-38,21963,10,0.21,1317.78
ORD-2180,22-05-2024,26-05-2024,CUST-17,PROD-47,28856,8,0.14,288.56
ORD-2181,30-01-2022,01-02-2022,CUST-159,PROD-22,49845,6,0.26,5482.95
ORD-2182,13-02-2022,17-02-2022,CUST-136,PROD-40,11928,3,0.07,954.24
ORD-2183,19-10-2023,22-10-2023,CUST-88,PROD-19,39133,9,0.29,5478.62
ORD-2184,24-09-2024,27-09-2024,CUST-82,PROD-48,36299,7,0.05,3629.9
ORD-2185,13-12-2023,18-12-2023,CUST-180,PROD-16,29873,8,0.12,896.19
ORD-2186,15-10-2024,19-10-2024,CUST-76,PROD-8,4687,5,0.14,46.87
ORD-2187,03-07-2022,05-07-2022,CUST-61,PROD-21,37753,5,0.26,4152.83
ORD-2188,20-11-2024,25-11-2024,CUST-110,PROD-19,5192,1,0.2,259.6
ORD-2189,18-02-2022,20-02-2022,CUST-77,PROD-4,45392,4,0.24,4085.28
ORD-2190,23-05-2022,28-05-2022,CUST-119,PROD-15,41820,1,0.19,1672.8
ORD-2191,05-08-2024,08-08-2024,CUST-65,PROD-10,22025,2,0.16,220.25
ORD-2192,02-07-2022,04-07-2022,CUST-93,PROD-45,40120,5,0.13,802.4
ORD-2193,29-09-2022,03-10-2022,CUST-184,PROD-19,10253,1,0.14,102.53
ORD-2194,15-10-2023,20-10-2023,CUST-140,PROD-5,8655,9,0.13,173.1
ORD-2195,28-12-2023,31-12-2023,CUST-124,PROD-6,32799,5,0.1,1639.95
ORD-2196,28-02-2022,04-03-2022,CUST-118,PROD-50,27834,9,0.18,835.02
ORD-2197,20-07-2024,24-07-2024,CUST-186,PROD-28,26346,2,0.15,0
ORD-2198,30-12-2022,02-01-2023,CUST-82,PROD-42,33571,7,0.09,2014.26
ORD-2199,28-06-2024,30-06-2024,CUST-137,PROD-5,35847,1,0.15,0
